r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
0.00014247870886411248,0.32726136033058378,14.357964292554827,37.375833209602405,77.076401225662366,77.008138573190095,139.27788879941738,139.22342931772118,139.15712466966795,230.59095569079255,230.46545289429437,230.38765689854949,356.50610965777162,356.52622576724502,525.21419006236135,1042.9847020330894,1400.8618742418553,1838.984092311674,1838.8367730992213,2369.3574570579917,2369.2461082408408,3005.4061197712044,3005.3091287191919,3005.1493279271572,3759.2888644694558,3759.4524837493909,4648.2483468844312,6881.1978863940822,8285.7787213797492,9892.9341616223865,11724.128470901996,13813.292230016556,16193.713298779719,18888.164859136126,21921.252740646552,25336.371073071074,29159.855040538307,33474.187152881772,38286.708873315802,43705.044097307138,43704.401941636796,49681.711704403569,49681.315058600623,56347.716670854745,56347.492059805911,56346.922258801162,63748.542478031915,63749.077788284078,71937.671015603177,91122.723980086754,102313.45420585533,114626.55991640419,128196.37896128892,143191.71647080261,159718.60630904572,177824.37943667191,197897.00073887047,219778.43691767604,243861.39045383048,270261.81470745406,299497.5514033208,331266.32525735686,331264.46235707315,366290.97214994056,366289.92435642681,404360.20672458765,404359.61658791732,404358.31739719893,446661.97702119278,446663.86605415784,492108.91640616854,597145.08668459486,657799.67813524511,2862595.2356652813,3129968.8542499309,3422874.7916685333,3742997.9863009001,4093843.9088572743,4474131.8648249246,4890075.2051465884,5344728.5550846122,5844793.8168250043,6389151.6713010632,6389139.3522016611,6984414.6946806442,6984407.8623592705,7632517.2170657031,7632513.1233261451,7632501.9282789826,8339579.2616797825,8339586.9886915293,9114257.9350804836
0.00014462293456601552,0.32726133261766915,14.357914782174099,37.37541757274029,77.075060986370659,77.006799514646929,139.27330921837614,139.2188515285645,139.15254905152193,230.57781051619713,230.45231467341728,230.37452314586193,356.47376465184624,356.49387890284538,525.14177315208849,1042.2857790924245,1399.6289499092954,1837.077166204971,1836.9299996536815,2366.5722786781193,2366.4610606929382,3001.5027205100723,3001.4058553115883,3001.246261989977,3753.9738640126507,3754.1372520752002,4641.1752923696276,6869.9896737125218,8271.1480902059466,9874.3855856596638,11701.000688654442,13784.685667500849,16158.085659286606,18844.447204165459,21868.077898901185,25271.852551786826,29082.779289278806,33380.354865723188,38174.806818965997,43569.547933880094,43568.907771642538,49521.522661438939,49521.127296308827,56158.424014916891,56158.200159756991,56157.63227574846,63525.467234306649,63526.000668714958,71676.962102488877,90765.179669636709,101895.81346405309,114141.62495996745,127634.335036666,142540.31406144088,158965.41163012566,176958.5078651192,196898.54241588979,218634.80221133074,242551.43478755717,268766.09801487281,297785.87334222667,329317.69232499128,329315.84040895826,364071.63124451949,364070.58981524128,401841.68023481942,401841.09378536127,401839.8027070486,443798.689493777,443800.5663872771,488871.17056654592,593003.05655078695,653122.92689576396,2833666.5558908586,3097704.3312149718,3386916.8828498013,3702942.3076293701,4049265.0799702401,4424475.7537125302,4834791.8111378979,5283202.746922384,5776407.577960752,6313103.0715011619,6313090.8995745135,6899868.5532278568,6899861.8039219016,7538455.7631778633,7538451.7201279774,7538440.6635657158,8234901.2125389688,8234908.8422304206,8997822.800632067
0.00014679942967783498,0.32726130406440657,14.357863775758936,37.374989466216689,77.073680673218945,77.005420417550482,139.26859405874762,139.21413821387026,139.14783797211646,230.56428157596667,230.43879289004681,230.36100596111589,356.44049188326278,356.46060422250576,525.0673268856749,1041.574880514517,1398.3811549080669,1835.1540644432466,1835.0070518521475,2363.7721757880731,2363.661089339344,2997.5884252621877,2997.4916862753676,2997.3323010093832,3748.6559540595881,3748.8191107679622,4634.1076370843584,6858.8801164062206,8256.6373287603164,9855.9913442945763,11678.075978838373,13756.342148171636,16122.779268331615,18801.132783414014,21815.40778227611,25207.956821883432,29006.48860323408,33287.436338296211,38064.024416271859,43435.288685833737,43434.650498910603,49362.861965679374,49362.467869045991,55970.960091873698,55970.736985334879,55970.170999838694,63304.571670275524,63305.103247179977,71418.900596899533,90411.261933543487,101482.28038067414,113661.45888724385,127077.79842079201,141895.14757356886,158219.22135368374,176100.78629203798,195908.95393103769,217501.43254134891,241253.01043886459,267283.64738967415,296088.4297566188,327385.35500131454,327383.51397793018,361870.09514122992,361869.06002523191,399343.76725386153,399343.18446151464,399341.90142935095,440956.78774358111,440958.65258823626,485659.01145326847,588892.92968998849,648479.64214761881,2804927.2549108574,3065654.1079876665,3351196.5453597545,3663149.1761653898,4004970.0975321699,4375141.6465050848,4779870.0766733717,5222081.851912654,5708459.1486035241,6237539.6409940869,6237527.6153011713,6815859.4397776257,6815852.7729596905,7445004.053612398,7445000.0609231349,7444989.1419478366,8130923.1094901748,8130930.6425120067,8882182.021822134
0.00014900867983632773,0.32726127464531585,14.357811228272428,37.374548520123639,77.072259105716157,77.004000102449481,139.2637394093085,139.20928546394555,139.1429875236127,230.55035812744413,230.42487680722104,230.34709461099959,356.40626638314689,356.42637675591988,524.9907995290348,1040.8520629096749,1397.118914146587,1833.2157092591449,1833.0688518536731,2360.9587328297175,2360.8477785476839,2993.6656106847868,2993.568998191462,2993.4098214402929,3743.338425715569,3743.5013510757108,4627.0497054245279,6847.8704130860842,8242.2498633146679,9837.7557497516591,11655.35867220235,13728.265763787927,16087.801003587916,18758.229908702564,21763.251644355736,25144.695496045952,28930.992487762986,33195.451533939799,37954.384284530825,43302.308670423008,43301.672440074508,49205.777682558517,49205.384841861931,55785.382988583558,55785.160623166623,55784.596517111597,63085.927211791219,63086.456950131222,71163.565073529811,90061.093198045666,101073.00871106479,113186.24420227937,126526.98757148751,141256.48825475632,157480.36830102588,175251.5985173597,194928.71166809427,216378.87663364547,239966.76648255391,265815.20856395439,294406.1283554337,325470.35584223323,325468.52561402903,359687.59404335456,359686.5651861591,396867.86628202267,396867.28711464268,396866.01205787191,438137.94683335134,438139.79972687562,482474.30249621707,584817.16247990157,643872.66904695437,2776396.9233215572,3033840.0791342417,3315738.3026533537,3623646.0493800566,3960989.7489798889,4326163.897419868,4725348.3635878135,5161408.6953722229,5640996.4433336444,6162514.8770957952,6162502.9965941869,6732447.0613071341,6732440.4763912521,7352228.6275685932,7352224.6848751875,7352213.9024910945,8027719.0499898782,8027726.4870616393,8767418.1485438682
0.00015125117798681548,0.32726124433414377,14.357757093332246,37.374094353837862,77.070795069685033,77.002537356236616,139.25874125228881,139.2042892625924,139.1379936917188,230.53602915545235,230.4105554156026,230.33277808991903,356.37106261080976,356.39117096093412,524.91213834150938,1040.1173991862013,1395.8426841647406,1831.2630648092495,1831.1163637379072,2358.1335769713992,2358.0227554100557,2989.7366825321592,2989.6401967369256,2989.4812288321846,3738.0245645644172,3738.1872587247544,4620.0057741325854,6836.9612012081143,8227.9884367824325,9819.6822492709416,11632.85198402618,13700.459191476682,16053.156023643362,18715.744769398065,21711.616120683866,25082.07700305264,28856.296509205073,33104.415846389486,37845.903516389633,43170.644152434288,43170.009859387996,49050.310527933165,49049.918930288681,55601.742105668898,55601.520473677738,55600.958227493429,62869.595088367561,62870.123007596078,70911.021832360391,89714.779550671781,100668.13391084367,112716.14238016805,125982.09695253476,140624.58064901704,156749.15581646853,174411.2943816178,193958.25583342771,215267.64179251363,238693.30624467868,264361.47519571334,292739.82258054591,323573.67607116862,323571.85653515172,357525.2928071426,357524.27015093574,394415.30094258877,394414.72536609613,394413.45820970484,435343.76728508819,435345.6083319739,479318.81761874334,580778.10398759111,639304.74353996129,2748094.6867711134,3002283.6164342081,3280566.109137231,3584459.7681426592,3917354.1772821015,4277576.1318852557,4671264.2229428831,5101225.2044308987,5574066.4378316393,6088081.2547827251,6088069.5183286387,6649690.0133887921,6649683.509731587,7260194.761791952,7260190.8686945904,7260180.2218099944,7925361.6698353384,7925369.0117440391,8653612.0703936964
0.00015352742449317421,0.32726121310384171,14.357701323171035,37.373626575726334,77.069287316368275,77.001030931255144,139.25359546085991,139.19914548459712,139.13285235317704,230.52128336713866,230.39581742832596,230.3180451148462,356.33485444695373,356.3549607167522,524.83128957623376,1039.3709791656663,1394.5529532122696,1829.2971357303554,1829.1505920614647,2355.2983738329758,2355.1876854682741,2985.8040672690286,2985.7077082985707,2985.5489494432086,3732.7176368280871,3732.8801000787053,4612.9800524751772,6826.1525535888104,8213.8550895841963,9801.7734018420124,11610.557993648121,13672.923679038347,16018.847736032065,18673.68139484011,21660.505190111755,25020.106538468666,28782.402269896182,33014.340006661761,37738.593575792722,43040.325118526191,43039.692743069514,48896.493614433974,48896.103246692699,55420.077849658468,55419.85694323598,55419.296536943752,62655.625950571171,62656.152070565644,70661.324482276104,89372.410076895569,100267.77230987066,112251.29289112793,125443.29586957491,139999.64115375967,156025.85601132768,173580.18775000155,192997.98799414063,214168.19107720011,237433.18399499799,262923.08508885885,291090.3070946231,321696.23042462417,321694.42147265497,355384.28495794511,355383.26844178163,391987.31319320068,391986.74117170146,391985.48183668149,432575.76717816852,432577.59648933867,476194.23239165201,576777.98454590526,634778.479448698,2720039.1275234516,2971005.4814575491,3245703.2529312987,3545616.4486510968,3874092.7611770909,4229411.1131190946,4617654.2465703851,5041572.2429628829,5507714.9861817015,6014290.0238613281,6014278.4302119305,6567645.5551083395,6567639.1320102969,7168966.219904202,7168962.3759688791,7168951.8633983452,7823921.8635819172,7823929.1111804415,8540842.7053638566
0.00015583792724947873,0.32726118092654144,14.357643868595719,37.373144782844676,77.067734561515636,76.999479544385949,139.24829779658623,139.1938498931828,139.1275592732211,230.5061091868381,230.3806512758643,230.30288412018726,356.29761518724189,356.31771931750586,524.74819848209779,1038.612910179917,1393.2502411996643,1827.3189654209327,1827.1725801395462,2352.4548227728064,2352.3442680010535,2981.8702031197358,2981.7739710224555,2981.6154212901383,3727.4208749332565,3727.5831077044259,4605.9766618561025,6815.4439794570935,8199.8511454176805,9784.0308611774144,11588.477632414848,13645.659041324801,15984.877778150458,18632.041632674751,21609.920155987325,24958.786039256411,28709.307413921728,32925.230023134245,37632.460236298415,42911.375090840025,42910.744612914743,48744.352246007096,48743.9630948181,55240.421381418077,55240.201192582841,55239.642605889298,62444.059552015489,62444.583892986077,70414.513604008433,89034.05629607974,99872.02039353014,111791.81234620455,124910.72744181272,139381.85671996381,155310.70815750962,172758.55466827739,192048.26878391427,213080.94066919311,236186.90183995044,261500.61663960494,289458.31347653002,319838.8622281946,319837.06374738528,353265.58692761161,353264.57648763567,389585.05679164419,389584.48828755826,389583.23669119162,429835.37444731931,429837.19213974243,473102.11545475107,572818.90460981033,630296.35578777641,2692248.2060668888,2940025.7382297534,3211172.2586587518,3507141.3743059635,3831233.9951188741,4181700.6084673367,4564553.9183666073,4982489.4462446896,5441986.6375598665,5941191.005363239,5941179.5531794894,6486369.3830193626,6486363.0397263858,7078605.0008515995,7078601.2056110362,7078590.8260780377,7723468.5043484159,7723475.6585536432,8429186.6881047711
0.00015818320179332879,0.32726114777352866,14.35758467894572,37.372648560628399,77.066135484449887,76.997881876115983,139.2428439068461,139.18839813743068,139.12211010299592,230.49049475096538,230.36504510092374,230.2872832526802,356.25931753627628,356.27941946623184,524.66280930740311,1037.843317645465,1391.9350995116265,1825.3296340371685,1825.1834080421315,2349.6046517353552,2349.4942308718946,2977.9375305762424,2977.8414253221804,2977.6830846571593,3722.1374625518997,3722.2994654119639,4598.9996149844537,6804.8344302245478,8185.97720230494,9766.4553653840921,11566.610680548298,13618.663668192879,15951.246011816229,18590.825144003167,21559.859648221554,24898.11418357434,28637.005664791235,32837.0871568527,37527.503562105958,42783.81098347131,42783.18238277096,48593.903764797564,48593.515816671788,55062.794425821528,55062.574946505789,55062.018158898252,62234.924501904621,62235.447084300438,70170.616499174532,88699.77170649913,99480.954202869732,111337.79377800407,124384.50772511486,138771.38371382898,154603.91725178651,171946.6317147002,191109.41580402257,212006.25746152818,234954.90685159736,260094.58554947763,287844.50616897305,318002.33875349117,318000.55062663602,351170.13256906474,351169.12813874637,387209.59107933642,387209.02605353697,387207.78210969741,427123.91944851005,427125.72564478789,470043.92028421687,568902.82398899831,625860.70441564126,2664739.1832735036,2909363.6665481618,3176994.7908844994,3469058.8882103134,3788805.3696728125,4134475.2563295402,4511997.4662553333,4924015.0563560808,5376924.4534135498,5868832.3883868959,5868821.0762366718,6405915.4054808943,6405909.1411860827,6989171.0879762955,6989167.3409310514,6989157.0930709168,7624068.1647019964,7624075.2264926238,8318718.0596483853
0.00016056377142087966,0.32726111361521915,14.357523702049937,37.372137482576832,77.064488727114622,76.996236569585221,139.23722932221986,139.18278574967013,139.11650037695034,230.4744279029494,230.34898675338036,230.27123036633157,356.21993360201913,356.24003326929233,524.57506530534715,1037.0623456106789,1390.6081106732645,1823.3302561941671,1823.1841902953608,2346.7496116618518,2346.6393249399739,2974.0084823948227,2973.9125038759139,2973.7543720934386,3716.8705191937024,3717.0322928462883,4592.0527947317241,6794.3223101052035,8172.2331292490881,9749.0467337391692,11544.955773342477,13591.934544418429,15917.950532104411,18550.029416099547,21510.319647068143,24838.086416798134,28565.486895880204,32749.907933789753,37423.717933752065,42657.643005127728,42657.016261195851,48445.157454176908,48444.770695551146,54887.209147220201,54886.990369307503,54886.435360151037,62028.238093642431,62028.758938056053,69929.647031623215,88369.591448639258,99094.628864582686,110889.30606926064,123864.72500146195,138168.34695763548,153905.65277146411,171144.61457161402,190181.70174686378,210944.45690129371,233737.58846804657,258705.44184523303,286249.47872371651,316187.34690725087,316185.56901327835,349098.76800522034,349097.76951560855,384861.87514717726,384861.31355913577,384860.07717861456,424442.62786313077,424444.42269105429,467020.97738624166,565031.55155638093,621473.69812835194,2637528.543641272,2879037.6765414393,3143191.5588539271,3431392.2870117389,3746833.2531406507,4087764.4345403472,4460017.7157828994,4866185.7593911514,5312569.8262953125,5797260.5286685331,5797249.3550301772,6326335.518792836,6326329.332638409,6900722.2002893854,6900718.5009090826,6900708.3832723303,7525784.8403925793,7525791.8108067689,8209507.9605672006
0.00016298016730360379,0.32726107842113283,14.35746088418243,37.371611109929553,77.062792893101317,76.994542229615519,139.23144945384837,139.17700814283756,139.110725510197,230.45789618821721,230.33246378526758,230.25471301740646,356.17943489070603,356.19953223129039,524.48490874146046,1036.27015727088,1389.2698878592521,1821.3219783643763,1821.1760732801736,2343.8914704702611,2343.781318040415,2970.0854731185755,2969.9896211492214,2969.8316979365309,3711.6230844387865,3711.7846297193419,4585.1399328258885,6783.9054916599289,8158.6180687832712,9731.8038709119501,11523.510417008702,13565.467281822777,15884.987690951282,18509.649793271936,21461.293529223716,24778.695004524674,28494.737234107379,32663.684195419337,37321.092119993395,42532.874610955143,42532.249703284491,48298.114501281423,48297.728918583263,54713.668094771143,54713.450010134977,54712.896758769435,61824.006214478271,61824.52534154999,69691.605566595186,88043.532095200717,98713.078261050454,110446.39354120215,123351.43924884632,137572.83896676995,153216.04764148069,170352.6568396762,189265.35276888119,209895.80111599903,232535.27620049607,257333.56724560095,284673.75038984569,314394.48930411047,314392.72151855903,347052.24687011738,347051.25425010291,382542.7624491991,382542.20425714203,382540.97534798511,421792.6140124948,421794.39760457102,464034.4869989329,561206.73553452524,617137.33930711495,2610631.9201746671,2849065.2250894513,3109782.2232115427,3394163.7168345633,3705342.7752302252,4041596.1311135991,4408645.9463497642,4809036.5255912114,5248962.3015646599,5726519.7502206303,5726508.713486921,6247679.3866045363,6247673.2776840907,6813313.5475891549,6813309.8953138161,6813299.9063699013,7428679.6787755955,7428686.5589082893,8101624.3296169359
0.00016543292860681115,0.32726104215986362,14.357396170017036,37.371068991335378,77.061046546656343,76.992797421718592,139.22549959076434,139.17106060780915,139.10478079584561,230.44088684924401,230.31546344582813,230.23771845948261,356.13779230229909,356.15788725051823,524.39228090312508,1035.4669354461532,1387.921074236395,1819.3059759669504,1819.1602323219058,2341.0320066150962,2340.921988544379,2966.1708881703557,2966.0751624883646,2965.9174474061911,3706.3981019102389,3706.5594197818618,4578.2645885441398,6773.5813362786994,8145.1304456369526,9714.7247788996428,11502.271014380442,13539.256163715723,15852.352135854093,18469.679526239346,21412.772136600048,24719.929113012346,28424.739196903131,32578.403188563316,37219.60939688854,42409.502506103076,42408.879414234776,48152.768021912823,48152.383601624781,54542.164221090803,54541.946821632642,54541.395307470004,61622.223340497672,61622.740770819189,69456.479012368087,87721.591575284139,98336.314849703675,110009.07571261392,122844.68180455276,136984.91939877812,152535.19743196934,169570.86911649478,188360.54713888012,208860.49735349609,231348.23768118783,255979.27291384328,283117.76309018326,312624.28077419323,312622.52296970243,345031.22600020882,345030.23917680245,380252.99592949811,380252.4410905664,380251.2195584327,419174.87465576117,419176.64714871615,461085.51238518552,557429.85446361883,612853.44923335081,2584064.0214796052,2819462.7347427504,3076785.305403755,3357394.0720769176,3664357.7136155637,3995996.8182888408,4357911.7511187941,4752600.4535496645,5186139.4032145161,5656652.1514239032,5656641.249906349,6169994.2241245704,6169988.1914854674,6726997.5911236443,6726993.9853652008,6726984.1235065162,7332810.7138190446,7332817.5048190672,7995131.609971527
